descricao;preco;avaliacao;quantidade_avaliacoes;URL
"Samsung Smart TV 55"" Crystal UHD 4K 55AU8000, Painel Dynamic Crystal Color, Design slim, Tela sem li";4012.32;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-55-crystal-uhd-4k-55au8000-painel-dynamic-crystal-color-design-slim-tela-sem-li/p/dgbf3866eh/et/tves/
"Smart TV Philco PTV39G60S 39"", LCD, LED, HD, HDMI, Netlix";1747.05;4;5;https://www.magazineluiza.com.br/smart-tv-philco-ptv39g60s-39-lcd-led-hd-hdmi-netlix/p/kfcbgb8b4b/et/tves/
Smart TV LG LED 50 Polegadas 4K UHD HDR Wi-Fi WebOS 6.0 Comando de Voz 50UP7550PSF;3334.98;5;0;https://www.magazineluiza.com.br/smart-tv-lg-led-50-polegadas-4k-uhd-hdr-wi-fi-webos-6-0-comando-de-voz-50up7550psf/p/kg4hj9kf46/et/tves/
Smart TV LG 43 Full HD, WiFi, Bluetooth, HDR, ThinQAI, compatível com Inteligência Artificial - 43LM6370PSB;2104.21;5;0;https://www.magazineluiza.com.br/smart-tv-lg-43-full-hd-wifi-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial-43lm6370psb/p/jef0j5g89f/et/elit/
Smart Tv Led 43 Polegadas Full Hd Aoc Wi-Fi Entradas HDMI e USB;2285.19;5;2;https://www.magazineluiza.com.br/smart-tv-led-43-polegadas-full-hd-aoc-wi-fi-entradas-hdmi-e-usb/p/jg6gdfk69b/et/elit/
Smart TV Full HD DLED 43” JVC LT-43MB308 Android;;3;8;https://www.magazineluiza.com.br/smart-tv-full-hd-dled-43-jvc-lt-43mb308-android-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/193437200/et/elit/
Smart TV LED 50 4K UHD HDR TCL P615, Wifi e Bluetooth, 3 HDMI, 2 USB, 60Hz, Modo de Jogo - 50P615;;5;0;https://www.magazineluiza.com.br/smart-tv-led-50-4k-uhd-hdr-tcl-p615-wifi-e-bluetooth-3-hdmi-2-usb-60hz-modo-de-jogo-50p615/p/kjg88g0c51/et/tled/
"Smart TV Philco PTV39G60S 39"", LCD, LED, HD, HDMI, Netlix";1747.05;4;5;https://www.magazineluiza.com.br/smart-tv-philco-ptv39g60s-39-lcd-led-hd-hdmi-netlix/p/kfcbgb8b4b/et/tves/
Smart TV LG LED 50 Polegadas 4K UHD HDR Wi-Fi WebOS 6.0 Comando de Voz 50UP7550PSF;3334.98;5;0;https://www.magazineluiza.com.br/smart-tv-lg-led-50-polegadas-4k-uhd-hdr-wi-fi-webos-6-0-comando-de-voz-50up7550psf/p/kg4hj9kf46/et/tves/
Smart TV LG 43 Full HD, WiFi, Bluetooth, HDR, ThinQAI, compatível com Inteligência Artificial - 43LM6370PSB;2104.21;5;0;https://www.magazineluiza.com.br/smart-tv-lg-43-full-hd-wifi-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial-43lm6370psb/p/jef0j5g89f/et/elit/
Smart Tv Led 43 Polegadas Full Hd Aoc Wi-Fi Entradas HDMI e USB;2285.19;5;2;https://www.magazineluiza.com.br/smart-tv-led-43-polegadas-full-hd-aoc-wi-fi-entradas-hdmi-e-usb/p/jg6gdfk69b/et/elit/
Smart Tv Samsung 55 Polegadas QLED UHD 4K HDMI USB 55Q60A;4199.0;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-55-polegadas-qled-uhd-4k-hdmi-usb-55q60a/p/hg1f4h91ak/et/tvql/
Smart TV LG 32 HD 32LM627B, com WiFi e Bluetooth, HDR, ThinQAI compatível com Inteligência Artificial - 32LM627BPSB;1556.84;5;0;https://www.magazineluiza.com.br/smart-tv-lg-32-hd-32lm627b-com-wifi-e-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial-32lm627bpsb/p/kdkb137d29/et/tv4k/
"Smart TV LED 4K UHD 55""LG 55UN7310 Conversor Wi-Fi HDMI USB";3229.91;5;0;https://www.magazineluiza.com.br/smart-tv-led-4k-uhd-55-lg-55un7310-conversor-wi-fi-hdmi-usb/p/adea1b1477/et/tv4k/
Smart Tv Semp 50 Polegadas 4K UHD Led Smart HDMI USB 50SK8300;2935.08;5;0;https://www.magazineluiza.com.br/smart-tv-semp-50-polegadas-4k-uhd-led-smart-hdmi-usb-50sk8300-semp-toshiba/p/jcd4ka85a2/et/elit/
"Smart Tv Philco 43"" LED Full HD PTV43N5CG70BLF";2399.0;5;0;https://www.magazineluiza.com.br/smart-tv-philco-43-led-full-hd-ptv43n5cg70blf/p/hch6ecaejh/et/tves/
"Smart TV TCL LED Ultra HD 4K 65"" Android TV com Google Assistant, Borda Ultrafina e Wi-Fi - 65P715";3794.0;4;7;https://www.magazineluiza.com.br/smart-tv-tcl-led-ultra-hd-4k-65-android-tv-com-google-assistant-borda-ultrafina-e-wi-fi-65p715/p/kgb351k3cj/et/tves/
Smart Tv Samsung 55 Polegadas 4K UHD UN55AU7700GXZD;3749.9;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-55-polegadas-4k-uhd-un55au7700gxzd/p/cc72j9660c/et/elit/
"Smart TV LED 32LM625 32"" Wi-Fi / HDMI / USB Preta - LG";1709.91;4;3;https://www.magazineluiza.com.br/smart-tv-led-32lm625-32-wi-fi-hdmi-usb-preta-lg/p/bceh65jj74/et/elit/
"Samsung Smart TV UHD 4K 75"" com Processador Crystal 4K, Controle Único, Alexa Built in e Wi-Fi - 75AU7700";6294.0;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-uhd-4k-75-com-processador-crystal-4k-controle-unico-alexa-built-in-e-wi-fi-75au7700/p/ceekdafg3d/et/tves/
Smart TV UHD 4K LED 50” LG 50UN7310PSC Wi-Fi;2999.0;4;346;https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-50-lg-50un7310psc-wi-fi-bluetooth-inteligencia-artificial-3-hdmi-2-usb/p/225376700/et/elit/
Smart TV 60UP7750 60 Polegadas 4K UHD Inteligência Artificial LG;4299.0;5;0;https://www.magazineluiza.com.br/smart-tv-60up7750-60-polegadas-4k-uhd-inteligencia-artificial-lg/p/kc7k7768f3/et/tves/
"Samsung Smart TV UHD 4K 70"" com Processador Crystal 4K, Controle Único, Alexa Built in e Wi-Fi - 70AU7700";4899.0;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-uhd-4k-70-com-processador-crystal-4k-controle-unico-alexa-built-in-e-wi-fi-70au7700/p/dc7cj7e5d1/et/tves/
"Samsung Smart TV Crystal UHD 4K 60"", Slim, Tela sem Limites, Visual Livre de Cabos, Alexa e Wi-Fi - 60AU8000";3994.0;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-crystal-uhd-4k-60-slim-tela-sem-limites-visual-livre-de-cabos-alexa-e-wi-fi-60au8000/p/cbke0g17k3/et/tves/
"Smart TV 55"" Ultra HD 4K Multilaser TL025 3 HDMI 2 USB Bivolt Wi-Fi";2636.1;5;0;https://www.magazineluiza.com.br/smart-tv-55-ultra-hd-4k-multilaser-tl025-3-hdmi-2-usb-bivolt-wi-fi/p/eae95dab9h/et/elit/
"Smart TV LED 50"" 4K Ultra HD TCL 50P715 3 HDMI 2 USB Android Wi-Fi Bluetooth";3419.1;5;2;https://www.magazineluiza.com.br/smart-tv-led-50-4k-ultra-hd-tcl-50p715-3-hdmi-2-usb-android-wi-fi-bluetooth/p/fbj46a8eeg/et/tv4k/
"Smart TV LED 43"" Full HD TCL, 2 HDMI, USB, HDR - 43S6500FS";1799.0;5;0;https://www.magazineluiza.com.br/smart-tv-led-43-full-hd-tcl-2-hdmi-usb-hdr-43s6500fs/p/kba1598k30/et/elit/
Smart TV Samsung 40 Tizen FHD 40T5300 2020 HDR;2033.1;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-40-tizen-fhd-40t5300-2020-hdr/p/edg15cjaee/et/tves/
"Smart TV LG 55"" 4K UHD 55UP7550 WiFi Bluetooth HDR IA ThinQ Smart Magic Google Alexa 2021";3509.1;5;0;https://www.magazineluiza.com.br/smart-tv-lg-55-4k-uhd-55up7550-wifi-bluetooth-hdr-ia-thinq-smart-magic-google-alexa-2021/p/bkh9a8dcg5/et/tv4k/
Smart TV 4K LED 75” LG 75UN801C0SB.AWZ;6649.05;5;0;https://www.magazineluiza.com.br/smart-tv-4k-led-75-lg-75un801c0sb-awz-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi/p/193440000/et/tv4k/
"Smart TV 4K Samsung QLED 55"" com Modo Game, Alexa Built in e Wi-Fi - 55Q80AA";4199.0;5;0;https://www.magazineluiza.com.br/smart-tv-4k-samsung-qled-55-com-modo-game-alexa-built-in-e-wi-fi-55q80aa/p/jk9269g1eh/et/tvql/
Smart TV LED Samsung 43 LH43BETMLGGXZD Wifi Bivolt Preto;2159.1;5;0;https://www.magazineluiza.com.br/smart-tv-led-samsung-43-lh43betmlggxzd-wifi-bivolt-preto/p/kk7cc98g8g/et/tves/
Smart TV 50” 4K UHD LED Britânia BTV50N10N5E VA;2496.0;5;0;https://www.magazineluiza.com.br/smart-tv-50-4k-uhd-led-britania-btv50n10n5e-va-60hz-wi-fi-hdr10-4-hdmi-2-usb/p/230995200/et/elit/
Smart TV Philips 55PUG762578 4K UHD P5 HDR10 Bluetooth Wi-Fi 3 HDMI 2 USB Borda Ultrafina Preta;2609.1;5;0;https://www.magazineluiza.com.br/smart-tv-philips-55pug762578-4k-uhd-p5-hdr10-bluetooth-wi-fi-3-hdmi-2-usb-borda-ultrafina-preta/p/jadjg674kf/et/elit/
Smart Tv Panasonic Led Hd 32'' Wifi Usb Hdmi Tc-32Fs500B;1389.9;5;0;https://www.magazineluiza.com.br/smart-tv-panasonic-led-hd-32-wifi-usb-hdmi-tc-32fs500b/p/fhfcg1kfcj/et/elit/
Smart Tv 40S615 40 Polegadas Led Full Hd Hdr WiFi Android Tcl;2126.91;5;0;https://www.magazineluiza.com.br/smart-tv-40s615-40-polegadas-led-full-hd-hdr-wifi-android-tcl/p/aj3kbj2gfe/et/tves/
Smart TV LED 32'' HD LG 32LM627B 2021 WiFi Bluetooth HDR ThinQAI compatível com Inteligência Artificial;1859.07;5;0;https://www.magazineluiza.com.br/smart-tv-led-32-hd-lg-32lm627b-2021-wifi-bluetooth-hdr-thinqai-compativel-com-inteligencia-artificial/p/bfeackbecc/et/elit/
"Smart TV Samsung Crystal UHD TU8000 4K 82"", Borda Infinita, Visual Livre de Cabos e Wi-Fi - UN82TU8000GXZD";8799.0;3;2;https://www.magazineluiza.com.br/smart-tv-samsung-crystal-uhd-tu8000-4k-82-borda-infinita-visual-livre-de-cabos-e-wi-fi-un82tu8000gxzd/p/aafc4dd92d/et/tv4k/
"Smart TV Samsung 32"" LED HD UN32T4300";1699.0;5;2;https://www.magazineluiza.com.br/smart-tv-samsung-32-led-hd-un32t4300/p/ae4e7e4b7h/et/elit/
"Smart TV AOC Roku 32"" LED HD HDMI USB Miracast Roku Mobile Wi-fi Preto";1349.1;4;12;https://www.magazineluiza.com.br/smart-tv-aoc-roku-32-led-hd-hdmi-usb-miracast-roku-mobile-wi-fi-preto/p/hjj8b46h5h/et/elit/
Smart TV 4K QLED 65” Samsung QN65Q8CAMGXZD;14724.91;4;3;https://www.magazineluiza.com.br/smart-tv-4k-qled-65-samsung-qn65q8camgxzd-curva-wi-fi-4-hdmi-3-usb/p/193410700/et/tvql/
Smart TV 4K QLED 43” Samsung The Sero Wi-Fi;8692.41;5;0;https://www.magazineluiza.com.br/smart-tv-4k-qled-43-samsung-the-sero-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/226913200/et/tv4k/
Smart TV 70UP7750 70 Polegadas 4K UHD WiFi Bluetooth HDR LG;5299.0;5;0;https://www.magazineluiza.com.br/smart-tv-70up7750-70-polegadas-4k-uhd-wifi-bluetooth-hdr-lg/p/aac4ej84a7/et/tves/
Smart TV LG 50 4K UHD UP7550PSF WiFi Bluetooth HDR Inteligência Artificial ThinQ Preto;3329.91;5;0;https://www.magazineluiza.com.br/smart-tv-lg-50-4k-uhd-up7550psf-wifi-bluetooth-hdr-inteligencia-artificial-thinq-preto/p/ha004746gd/et/tv4k/
Smart TV 4K HQLED 58” JVC LT-58MB708 Android;2834.91;4;30;https://www.magazineluiza.com.br/smart-tv-4k-hqled-58-jvc-lt-58mb708-android-wi-fi-bluetooth-hdr-4-hdmi-3-usb/p/193437500/et/elit/
Smart TV 65” 4K UHD Nanocell LG 65NANO80SPA;6744.91;5;0;https://www.magazineluiza.com.br/smart-tv-65-4k-uhd-nanocell-lg-65nano80spa-60hz-wi-fi-e-bluetooth-alexa-4-hdmi-2-usb/p/228862900/et/tves/
Smart TV LED 43” TCL 43S6500 Full HD;2247.61;5;0;https://www.magazineluiza.com.br/smart-tv-led-43-tcl-43s6500-full-hd-android-chromecast-3-streaming-device-google/p/229523400/et/elit/
"Smart TV LED 55"" 4K Ultra HD TCL 55P715 3 HDMI 2 USB Android Wi-Fi Bluetooth";3023.1;5;4;https://www.magazineluiza.com.br/smart-tv-led-55-4k-ultra-hd-tcl-55p715-3-hdmi-2-usb-android-wi-fi-bluetooth/p/ck25b80002/et/tv4k/
"Smart TV OLED 4K 65"" com Inteligência Artificial ThinQ Google Alexa e Wi-Fi - OLED65C1";10299.0;5;0;https://www.magazineluiza.com.br/smart-tv-oled-4k-65-com-inteligencia-artificial-thinq-google-alexa-e-wi-fi-oled65c1-lg/p/jk4121dhje/et/tves/
Smart TV Philco 50 Polegadas 4K Ptv50rcg70bl Roku;2469.05;5;0;https://www.magazineluiza.com.br/smart-tv-philco-50-polegadas-4k-ptv50rcg70bl-roku/p/hc5k67k9j4/et/tves/
"Smart Tv Lg 32"" Led Smart Pro Wi-Fi Hd Hdmi USB Conversor Digital - 32lm621c";1661.55;4;7;https://www.magazineluiza.com.br/smart-tv-lg-32-led-smart-pro-wi-fi-hd-hdmi-usb-conversor-digital-32lm621c/p/ch30g0bg65/et/elit/
"Smart TV Samsung The Frame QLED 4K 50"", com Modo Arte, Molduras Costumizáveis e Conexão Única - 50LS03AA";3999.0;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-the-frame-qled-4k-50-com-modo-arte-molduras-costumizaveis-e-conexao-unica-50ls03aa/p/bcgh5g00j3/et/tves/
Smart TV  75” 4K QLEDSamsung 75Q70A Wi-Fi;10499.0;5;0;https://www.magazineluiza.com.br/smart-tv-75-4k-qledsamsung-75q70a-wi-fi-som-em-movimento-virtual-processador-ia-hdr/p/193443100/et/elit/
"Samsung Smart TV UHD 4K 70"" com Controle Unico, Alexa e Wi-Fi - 70AU7700 + Samsung Smart TV Tizen HD T4300 32"" 2020, HDR";7380.86;5;0;https://www.magazineluiza.com.br/samsung-smart-tv-uhd-4k-70-com-controle-unico-alexa-e-wi-fi-70au7700-samsung-smart-tv-tizen-hd-t4300-32-2020-hdr/p/cdf5e2k95g/et/tves/
Smart TV LG 60'' 4K UHD 60UP7750 WiFi Bluetooth HDR IAl ThinQ Smart Magic Preto Bivolt;4409.1;5;0;https://www.magazineluiza.com.br/smart-tv-lg-60-4k-uhd-60up7750-wifi-bluetooth-hdr-ial-thinq-smart-magic-preto-bivolt/p/aghd05a507/et/tves/
"Smart TV LG LED 4K UHD 50"" com Inteligência Artificial ThinQ, Smart Magic, Google Alexa e Wi-Fi - 50UP7750PSB";3699.0;5;0;https://www.magazineluiza.com.br/smart-tv-lg-led-4k-uhd-50-com-inteligencia-artificial-thinq-smart-magic-google-alexa-e-wi-fi-50up7750psb/p/acc3a8ah65/et/elit/
Smart Tv Multilaser 40 FHD LCD WIFI USB Com conversor Digital TL030;1699.2;5;0;https://www.magazineluiza.com.br/smart-tv-multilaser-40-fhd-lcd-wifi-usb-com-conversor-digital-tl030/p/kbj6eb6g97/et/elit/
"Smart TV AOC ROKU LED HD 32"" 32S5195/78G";1322.1;5;0;https://www.magazineluiza.com.br/smart-tv-aoc-roku-led-hd-32-32s5195-78g/p/ck55c844c6/et/elit/
Smart TV HD LED 32''  LG 32LM625BPSB Wi-Fi Bluetooth - HDR Inteligência Artificial 3 HDMI 2 USB;1700.91;5;0;https://www.magazineluiza.com.br/smart-tv-hd-led-32-lg-32lm625bpsb-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi-2-usb/p/fa2f7j87kf/et/tves/
"Smart Tv Led HQ HD 32"" HQSTV32NY - Bivolt";1699.0;3;59;https://www.magazineluiza.com.br/smart-tv-led-hq-hd-32-hqstv32ny-bivolt/p/ee171780k1/et/elit/
Smart Tv 50 Polegadas 4K Wifi Integrado Com Hdmi Multilaser;2549.9;5;0;https://www.magazineluiza.com.br/smart-tv-50-polegadas-4k-wifi-integrado-com-hdmi-multilaser/p/ke4jff8385/et/elit/
Smart TV 65” Ultra HD 4K OLED LG OLED65G1PSA;13299.05;5;0;https://www.magazineluiza.com.br/smart-tv-65-ultra-hd-4k-oled-lg-oled65g1psa-120hz-wi-fi-e-bluetooth-alexa-4-hdmi-3-usb/p/228861900/et/tves/
Smart TV 8K NanoCell IPS 75” LG 75NANO95SNA;13774.05;5;2;https://www.magazineluiza.com.br/smart-tv-8k-nanocell-ips-75-lg-75nano95sna-wi-fi-bluetooth-hdr-inteligencia-artificial-4-hdmi/p/226478700/et/tv8k/
"Smart TV TCL 65"" P715 LED 4K UHD, WiFi, Bluetooth, 3x HDMI, 2x USB, HDR, Android TV, Google Assistant e Borda Ultrafina - 65P715";3999.0;5;0;https://www.magazineluiza.com.br/smart-tv-tcl-65-p715-led-4k-uhd-wifi-bluetooth-3x-hdmi-2x-usb-hdr-android-tv-google-assistant-e-borda-ultrafina-65p715/p/af84f68h2g/et/tv4k/
"Smart TV TCL LED Ultra HD 4K 75"" Android TV com Google Assistant, Borda Ultrafina e Wi-Fi - 75P715";5979.0;5;1;https://www.magazineluiza.com.br/smart-tv-tcl-led-ultra-hd-4k-75-android-tv-com-google-assistant-borda-ultrafina-e-wi-fi-75p715/p/bg8fg30937/et/tves/
Smart TV LED  32'' HD SAMSUNG 32T4300 2 HDMI 1 USB Wi-Fi;;4;90;https://www.magazineluiza.com.br/smart-tv-led-32-hd-samsung-32t4300-2-hdmi-1-usb-wi-fi/p/dj8heg9h5f/et/tves/
"Smart TV LED 50"" Philips 50PUG6654/78 4K com HDR, 2 USB, 3 HDMI, Wi-Fi Integrado e 60 Hz";;4;3;https://www.magazineluiza.com.br/smart-tv-led-50-philips-50pug6654-78-4k-com-hdr-2-usb-3-hdmi-wi-fi-integrado-e-60-hz/p/ageg170fcb/et/elit/
Smart Tv Samsung 70 Polegadas 4K Crystal LED UHD 70AU7700;5699.0;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-70-polegadas-4k-crystal-led-uhd-70au7700/p/hhd35d1921/et/tves/
Smart Tv Samsung 60 Polegadas UHD 4K Crystal LED HDMI USB 60AU8000;4499.0;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-60-polegadas-uhd-4k-crystal-led-hdmi-usb-60au8000/p/fc172j3cja/et/tves/
"Smart TV LED 40"" Panasonic TC-40FS500B Full HD com 2 USB, 2 HDMI, Mirroring e 60 Hz";2089.05;4;4;https://www.magazineluiza.com.br/smart-tv-led-40-panasonic-tc-40fs500b-full-hd-com-2-usb-2-hdmi-mirroring-e-60-hz/p/bgf5kk11jf/et/elit/
Smart TV Philips 32PHG682578 HD sem Bordas HDR Plus 3 HDMI 2 USB Wifi Miracast Preta;1394.1;5;0;https://www.magazineluiza.com.br/smart-tv-philips-32phg682578-hd-sem-bordas-hdr-plus-3-hdmi-2-usb-wifi-miracast-preta/p/hbe2c77061/et/elit/
"Smart TV 50"" LG HD 4K LED LG 50UP7550PSF 60Hz HRD Wi-Fi Bluetooth Inteligência Artificial ThinQ Google Alexa e Smart Magic";3254.07;5;0;https://www.magazineluiza.com.br/smart-tv-50-lg-hd-4k-led-lg-50up7550psf-60hz-hrd-wi-fi-bluetooth-inteligencia-artificial-thinq-google-alexa-e-smart-magic/p/je82257ed2/et/tled/
Smart TV 55” UHD 4K NanoCell Display LG;3419.05;5;0;https://www.magazineluiza.com.br/smart-tv-55-uhd-4k-nanocell-display-lg-55nano75spa-ips-60hz-wi-fi-bluetooth-hdr-alexa/p/228884700/et/tves/
Smart TV Ultra HD LED 75 Polegadas LG 4K 4 HDMI 2 USB 75UN8000;6174.05;5;0;https://www.magazineluiza.com.br/smart-tv-ultra-hd-led-75-polegadas-lg-4k-4-hdmi-2-usb-75un8000/p/gd76fj3kf7/et/tves/
Smart TV Samsung Crystal UHD 4K 50AU8000 Design Slim Dynamic Crystal Color Visual Sem Cabos;3329.0;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-crystal-uhd-4k-50au8000-design-slim-dynamic-crystal-color-visual-sem-cabos/p/ea0g2d7gf3/et/tves/
Smart TV LED 43 4K UHD HDR TCL P615, Wifi e Bluetooth, 3 HDMI, 1 USB, 60Hz, Modo de Jogo - 43P615;2188.42;5;0;https://www.magazineluiza.com.br/smart-tv-led-43-4k-uhd-hdr-tcl-p615-wifi-e-bluetooth-3-hdmi-1-usb-60hz-modo-de-jogo-43p615/p/bekgk0cfgg/et/tled/
Smart TV 60” Ultra HD 4K LED LG 60UP7750PSB;4369.05;5;0;https://www.magazineluiza.com.br/smart-tv-60-ultra-hd-4k-led-lg-60up7750psb-60hz-wi-fi-e-bluetooth-alexa-3-hdmi-2-usb/p/228863500/et/elit/
Smart Tv 60 Polegadas 4K WiFi Tizen Crystal Uhd Samsung;4431.45;5;0;https://www.magazineluiza.com.br/smart-tv-60-polegadas-4k-wifi-tizen-crystal-uhd-samsung/p/fhfdj45966/et/tves/
"Smart TV LED 43"" LG UHD 4K Bluetooth Wi-Fi Inteligencia Artificial";2835.57;5;0;https://www.magazineluiza.com.br/smart-tv-led-43-lg-uhd-4k-bluetooth-wi-fi-inteligencia-artificial/p/bde83ekbd4/et/tv4k/
Smart Tv 50 Polegadas Philips Led 4k Usb Hdmi;3196.32;5;0;https://www.magazineluiza.com.br/smart-tv-50-polegadas-philips-led-4k-usb-hdmi/p/dc152ae10b/et/elit/
"Smart TV LED 40"" Philco PTV40G70N5CBLF Full HD com Wi-Fi, 2 USB, 3 HDMI, Dolby Audio, Midia Cast, Sleep Timer, 60Hz";2089.05;5;0;https://www.magazineluiza.com.br/smart-tv-led-40-philco-ptv40g70n5cblf-full-hd-com-wi-fi-2-usb-3-hdmi-dolby-audio-midia-cast-sleep-timer-60hz/p/eh3bg0k7kj/et/tves/
TV 75P Samsung LED SMART 4K Wifi Comando de VOZ  - UN75AU7700GXZD;9016.17;5;0;https://www.magazineluiza.com.br/tv-75p-samsung-led-smart-4k-wifi-comando-de-voz-un75au7700gxzd/p/hbg91ffdbk/et/tves/
"Smart TV 4K Samsung QLED 55"" com Modo Game, Alexa built in e Wi-Fi - 55Q70AA";4099.0;5;0;https://www.magazineluiza.com.br/smart-tv-4k-samsung-qled-55-com-modo-game-alexa-built-in-e-wi-fi-55q70aa/p/ch82gd37d6/et/tvql/
Smart TV 58” UHD D-LED Philco PTV58G70RCBL;3609.05;5;0;https://www.magazineluiza.com.br/smart-tv-58-uhd-d-led-philco-ptv58g70rcbl-va-60hz-wi-fi-bluetooth-3-hdmi-2-usb/p/230532200/et/elit/
Smart Tv Samsung 65 Polegadas QLED 4K QN65Q60AAGXZD;5499.9;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-65-polegadas-qled-4k-qn65q60aagxzd/p/jbhkf72k76/et/tvql/
Smart TV Crystal UHD 4K LED 65” Samsung;4599.0;5;1;https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-65-samsung-65tu7000-wi-fi-bluetooth-2-hdmi-1-usb/p/225607900/et/elit/
Tv led smart roku 32 polegadas s5195/78 aoc;1511.1;5;4;https://www.magazineluiza.com.br/tv-led-smart-roku-32-polegadas-s5195-78-aoc-aoc-philips/p/ka261baa4j/et/elit/
Smart TV Philips LED Full HD 43” 43PFG6825/78, 3 HDMI, 1 USB, Wi-fi Integrado;2138.93;5;0;https://www.magazineluiza.com.br/smart-tv-philips-led-full-hd-43-43pfg6825-78-3-hdmi-1-usb-wi-fi-integrado/p/jfdfk97a23/et/tves/
"Smart TV LED 50"" 4K Philips 50PUG6654/78 com HDR, Wi-Fi, Quad Core, Bluetooth, HDMI, USB";2599.0;5;0;https://www.magazineluiza.com.br/smart-tv-led-50-4k-philips-50pug6654-78-com-hdr-wi-fi-quad-core-bluetooth-hdmi-usb/p/ek791ckj17/et/elit/
Smart TV 55UP7550 LED 55 Polegadas UHD 4K Bluetooth LG;3099.0;5;0;https://www.magazineluiza.com.br/smart-tv-55up7550-led-55-polegadas-uhd-4k-bluetooth-lg/p/ghfe73956e/et/tves/
"Smart TV 8K Samsung QLED 75"" com Modo Game, Modo Ambiente e Wi-Fi - QN75Q950TSGXZD";53926.93;5;0;https://www.magazineluiza.com.br/smart-tv-8k-samsung-qled-75-com-modo-game-modo-ambiente-e-wi-fi-qn75q950tsgxzd/p/ae5g8d0dk5/et/tv8k/
Smart Tv 60UP7750PSB Led 60 Polegadas 4K Wifi Bluetooth Lg;4228.71;5;0;https://www.magazineluiza.com.br/smart-tv-60up7750psb-led-60-polegadas-4k-wifi-bluetooth-lg/p/he2ek219k4/et/elit/
Smart TV LED 43 LG 43LM6300PSB Full HD Wi-Fi HDMI Conversor;2374.91;5;0;https://www.magazineluiza.com.br/smart-tv-led-43-lg-43lm6300psb-full-hd-wi-fi-hdmi-conversor/p/fbh62kk5eb/et/tves/
"Smart TV LG 32"", HD LED 32LM627BPSB, ThinQ AI, Wi-fi Integrado";1603.93;5;0;https://www.magazineluiza.com.br/smart-tv-lg-32-hd-led-32lm627bpsb-thinq-ai-wi-fi-integrado/p/abjd53ag1d/et/tled/
"Smart TV LG LED 4K UHD 65"" com Inteligência Artificial ThinQ, Smart Magic, Google Alexa e Wi-Fi - 65UP7750PSB";4099.0;5;0;https://www.magazineluiza.com.br/smart-tv-lg-led-4k-uhd-65-com-inteligencia-artificial-thinq-smart-magic-google-alexa-e-wi-fi-65up7750psb/p/fb82042be5/et/elit/
"Smart TV Philco Backlight D-LED 42"" PTV42G70N5CF FullHD";1999.9;5;0;https://www.magazineluiza.com.br/smart-tv-philco-backlight-d-led-42-ptv42g70n5cf-fullhd/p/ha3f9d321f/et/elit/
Smart TV Monitor LG 24 Polegadas webOS 3.5 VA HD;1196.91;5;0;https://www.magazineluiza.com.br/smart-tv-monitor-lg-24-polegadas-webos-3-5-va-hd/p/db64fhd86f/et/elit/
"Moldura Samsung Para Smart TV 55"" The Frame 2021 Terracota";499.0;1;1;https://www.magazineluiza.com.br/moldura-samsung-para-smart-tv-55-the-frame-2021-terracota/p/jcka443035/et/tves/
Smart TV LED HD 32” AOC 32S5195/78G, HDR, 3 HDMI, 1 USB, Wi-Fi Integrado;1496.93;5;0;https://www.magazineluiza.com.br/smart-tv-led-hd-32-aoc-32s5195-78g-hdr-3-hdmi-1-usb-wi-fi-integrado/p/fhh2138ece/et/elit/
Smart TV Philco LED 50 4K Wi-Fi Android Google Play PTV50G71AGBLS;3322.8;5;0;https://www.magazineluiza.com.br/smart-tv-philco-led-50-4k-wi-fi-android-google-play-ptv50g71agbls/p/ae3gddede0/et/elit/
"Smart TV Samsung 43"" LED Ultra HD 4K UN43AU7700";3099.0;5;0;https://www.magazineluiza.com.br/smart-tv-samsung-43-led-ultra-hd-4k-un43au7700/p/djgc8hhjh4/et/tves/
Smart TV HD LED 32” AOC 32S5195/78G;1803.1;5;0;https://www.magazineluiza.com.br/smart-tv-hd-led-32-aoc-32s5195-78g-wi-fi-chromecast-3-streaming-device-google/p/229523600/et/elit/
