descricao;preco;avaliacao;quantidade_avaliacoes;URL
Geladeira/Refrigerador Frost Free 410 Litros Consul CRM50HB Branca 127V;3416.64;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-410-litros-consul-crm50hb-branca-127v/p/cedj3724he/ed/refr/
Geladeira / Refrigerador Brastemp 2 Portas Frost Free Inverse 460 Litros BRE59AB;5499.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-2-portas-frost-free-inverse-460-litros-bre59ab/p/afa231ha9k/ed/rinv/
Geladeira/Refrigerador Continental Frost Free Duplex Branca 394 Litros (TC44);3339.0;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-branca-394-litros-tc44/p/cf1ak9ah12/ed/refr/
Refrigerador Frost Free 342 Litros 1 Porta Consul Facilite CRB39AB Branco Geladeira Refrigerador Consul CRB39 Frost Free 342 Litros 220v;2345.55;5;0;https://www.magazineluiza.com.br/refrigerador-frost-free-342-litros-1-porta-consul-facilite-crb39ab-branco-geladeira-refrigerador-consul-crb39-frost-free-342-litros-220v/p/ahh19845gj/ed/refr/
Geladeira / Refrigerador Frost Free Duplex Consul CRM56HK, 450 Litros, Inox;4171.93;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-duplex-consul-crm56hk-450-litros-inox/p/je3d84hk20/ed/refr/
Geladeira Refrigerador Brastemp 443 Litros Frost Free BRE57AK;4806.27;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-443-litros-frost-free-bre57ak/p/6556469/ed/rinv/
Geladeira/Refrigerador Smart Side by Side com Instaview Door-in-Door 601 Litros LG GC-X247CSB1 Aço Escovado 220V;19810.82;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-side-by-side-com-instaview-door-in-door-601-litros-lg-gc-x247csb1-aco-escovado-220v/p/hk933ajd84/ed/grsb/
Geladeira Refrigerador Frost Free 2 Portas Bottom 454 Litros DB53 Electrolux;3599.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-2-portas-bottom-454-litros-db53-electrolux/p/abk618dgb4/ed/rinv/
Refrigerador / Geladeira Frost Free Duplex Brastemp BRM54HK, 400 litros, Evox;3957.93;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-frost-free-duplex-brastemp-brm54hk-400-litros-evox/p/ed591a43aj/ed/refr/
Geladeira Refrigerador Electrolux Frost Free 2 Portas 310 Litros TF39;2596.56;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-310-litros-tf39/p/fha49804k4/ed/refr/
Geladeira/Refrigerador Frost Free 500L Brastemp BRM57AK Evox 127V;4872.11;4;6;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-500l-brastemp-brm57ak-evox-127v/p/acj1h5ced3/ed/refr/
Geladeira Electrolux Frost Free DF56S 474L;4949.91;5;0;https://www.magazineluiza.com.br/geladeira-electrolux-frost-free-df56s-474l/p/hd2a729d2c/ed/refr/
Geladeira / Refrigerador Frost Free Consul Facilite 342 Litros, CRB39AB, Branca;2299.43;5;2;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-consul-facilite-342-litros-crb39ab-branca/p/hk5g845f9f/ed/refr/
Geladeira / Refrigerador Brastemp 460 Litros 2 Portas Frost Free Inverse BRE59AK;6499.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-460-litros-2-portas-frost-free-inverse-bre59ak/p/bf186a37hg/ed/rinv/
Geladeira Refrigerador Electrolux Frost Free Duplex 371L DFN41;2736.92;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-371l-dfn41/p/6749225/ed/refr/
Geladeira/Refrigerador LG Side by Side 601L GC-L247SLUV Inox;9404.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-lg-side-by-side-601l-gc-l247sluv-inox/p/adjf2a48ed/ed/grsb/
Geladeira/Refrigerador Smart Side by Side ThinQ 601 Litros LG GC-L247SLU1 Aço Escovado 220V;12346.89;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-side-by-side-thinq-601-litros-lg-gc-l247slu1-aco-escovado-220v/p/cj5bg6j4f3/ed/grsb/
Geladeira/Refrigerador Electrolux Frost Free - Duplex 431 Litros TF55S Top Freezer;3692.1;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-431-litros-tf55s-top-freezer/p/dk282bc6hc/ed/refr/
Geladeira/Refrigerador Electrolux 240 Litros 1 Porta Classe A RE31;1686.09;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-240-litros-1-porta-classe-a-re31/p/5204574/ed/refr/
Geladeira Panasonic BB71PV Frost Free Inverter 480L;4499.91;5;0;https://www.magazineluiza.com.br/geladeira-panasonic-bb71pv-frost-free-inverter-480l/p/fa8k8h97gh/ed/refr/
Geladeira/Refrigerador Esmaltec Cycle Defrost - Duplex Branco 276L RCD34;1908.81;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-cycle-defrost-duplex-branco-276l-rcd34/p/eec9c290de/ed/refr/
Geladeira/Refrigerador Cycle Defrost 475 Litros Electrolux DC51 Branco 127V;3102.49;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-cycle-defrost-475-litros-electrolux-dc51-branco-127v/p/kj1k505caj/ed/refr/
Geladeira Refrigerador Vertical VB28RH All Black Expositor - Metalfrio;3876.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-vertical-vb28rh-all-black-expositor-metalfrio/p/gb6d030bjg/ed/refr/
Refrigerador Geladeira 1 Porta Consul Frost Free 342 Litros com Controle de Temperatura CRB39;1899.05;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-1-porta-consul-frost-free-342-litros-com-controle-de-temperatura-crb39/p/bh6eej49a2/ed/ref1/
Geladeira / refrigerador 462 litros brastemp 2 portas frost free  - brm56abana;5132.65;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-462-litros-brastemp-2-portas-frost-free-brm56abana/p/jb6cg9bc0k/ed/refr/
Geladeira Refrigerador Brastemp 443 Litros Frost Free BRE57AK;4806.27;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-443-litros-frost-free-bre57ak/p/5955138/ed/rinv/
Geladeira/Refrigerador Consul, 261 Litros, CRA30F, 1 Porta, Degelo Seco, Branco;1614.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-261-litros-cra30f-1-porta-degelo-seco-branco/p/5944335/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free Duplex - Branco 425L Glass NR-BB53GV3WA -110V;4949.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-duplex-branco-425l-glass-nr-bb53gv3wa-110v/p/jk6g0fb77b/ed/rinv/
Geladeira/Refrigerador Samsung 460 Litros Evolution RT46, com PowerVolt, Frost Free, Inverter, Duplex, Branco, Bivolt;3609.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-460-litros-evolution-rt46-com-powervolt-frost-free-inverter-duplex-branco-bivolt/p/ke06a97fdf/ed/refr/
Geladeira Refrigerador Consul 342 Litros 1 Porta Frost Free Classe A CRB39;2214.33;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-342-litros-1-porta-frost-free-classe-a-crb39/p/5261342/ed/ref1/
Geladeira Refrigerador Electrolux 240 Litros 1 Porta Classe A - RE31;1439.01;4;2;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-240-litros-1-porta-classe-a-re31/p/7696982/ed/refr/
Geladeira/Refrigerador Frost Free 371 litros (DFN41);3119.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-371-litros-dfn41-electrolux/p/6561691/ed/refr/
Geladeira/Refrigerador Samsung 460 Litros Evolution RT46, com PowerVolt, Frost Free, Inverter, Duplex, Inox Look, Bivolt;4939.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-460-litros-evolution-rt46-com-powervolt-frost-free-inverter-duplex-inox-look-bivolt/p/aejja2j345/ed/refr/
Geladeira / Refrigerador Electrolux 475 Litros Cycle Defrost 2 Portas DC51 - Branco;3479.41;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-475-litros-cycle-defrost-2-portas-dc51-branco/p/cj90h20jc8/ed/refr/
Geladeira/Refrigerador Frost Free 310 Litros Electrolux TF39S Platinum 127V;3471.77;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-310-litros-electrolux-tf39s-platinum-127v/p/jj6bb6ck50/ed/refr/
Geladeira / Refrigerador Cycle Defrost Electrolux RE31, 240 litros, Branca;;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-cycle-defrost-electrolux-re31-240-litros-branca/p/ba9ke8d73e/ed/refr/
Geladeira/Refrigerador Samsung 460 Litros Evolution RT46, com PowerVolt, Frost Free, Inverter, Duplex, Inox Look, Bivolt;4939.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-460-litros-evolution-rt46-com-powervolt-frost-free-inverter-duplex-inox-look-bivolt/p/aejja2j345/ed/refr/
Geladeira / Refrigerador Electrolux 475 Litros Cycle Defrost 2 Portas DC51 - Branco;3479.41;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-475-litros-cycle-defrost-2-portas-dc51-branco/p/cj90h20jc8/ed/refr/
Geladeira/Refrigerador Frost Free 310 Litros Electrolux TF39S Platinum 127V;3471.77;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-310-litros-electrolux-tf39s-platinum-127v/p/jj6bb6ck50/ed/refr/
Geladeira Refrigerador Top Freezer 2 Portas Cycle Defrost  475 Litros DC51 Electrolux;3399.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-top-freezer-2-portas-cycle-defrost-475-litros-dc51-electrolux/p/kcaaf5752j/ed/refr/
Geladeira Refrigerador 2 Portas Frost Free Bottom Electrolux 454 Litros Classe A;4949.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-2-portas-frost-free-bottom-electrolux-454-litros-classe-a/p/df38449a00/ed/refr/
Geladeira Refrigerador Frost Free Panasonic 387 Litros 2 Portas Classe A;2969.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-panasonic-387-litros-2-portas-classe-a/p/hcff0e3ead/ed/refr/
Geladeira/Refrigerador Continental Frost Free Duplex Prata 394 Litros (TC44S);3529.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-prata-394-litros-tc44s/p/dhdhj5afjg/ed/refr/
Geladeira/Refrigerador Esmaltec Cycle Defrost 259L - ROC35 Branco;1765.86;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-cycle-defrost-259l-roc35-branco/p/jbc28hgfbf/ed/refr/
Geladeira/Refrigerador Electrolux Manual - Duplex 260L Cycle Defrost DC35A Branco;2499.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-manual-duplex-260l-cycle-defrost-dc35a-branco/p/bd0303814f/ed/refr/
Geladeira/Refrigerador Frost Free Branca 387L NR-BT40BD1WA 110v - Panasonic;2898.0;4;1;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-branca-387l-nr-bt40bd1wa-110v-panasonic/p/ejj12fj6a3/ed/refr/
Geladeira Refrigerador Consul Facilite Frost Free 1 Porta 342 Litros CRB39;2469.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-facilite-frost-free-1-porta-342-litros-crb39/p/af5982cg8g/ed/refr/
Geladeira/Refrigerador 240L Branca RE31 Cycle Defrost 110v - Electrolux;1709.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-240l-branca-re31-cycle-defrost-110v-electrolux/p/aeg7akdd23/ed/refr/
Refrigerador Geladeira Electrolux 240 Litros 1 Porta Branco RE31 110v;2020.0;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-electrolux-240-litros-1-porta-branco-re31-110v/p/bdd9ad7e4d/ed/refr/
Geladeira/Refrigerador Esmaltec Degelo Manual - 1 Porta Branco 245L ROC31;1673.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-degelo-manual-1-porta-branco-245l-roc31/p/kg8f4e9a0b/ed/refr/
Geladeira/Refrigerador Philco PRF406 French Door Frost Free;5224.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-philco-prf406-french-door-frost-free/p/gcc7de574e/ed/grfd/
Geladeira / Refrigerador Frost Free Duplex Inverse Consul CRE44AK, 397 Litros;4278.93;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-duplex-inverse-consul-cre44ak-397-litros/p/ef28kej3j9/ed/rinv/
Geladeira/Refrigerador Electrolux, 475 Litros, DC51, Cycle Defrost, 2 Portas, Branca;3419.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-475-litros-dc51-cycle-defrost-2-portas-branca/p/ba01980304/ed/refr/
Geladeira/Refrigerador Continental Frost Free Duplex Branca 472 Litros (TC56);3819.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-branca-472-litros-tc56/p/fje72e6haf/ed/refr/
Geladeira/Refrigerador Smart LG Side by Side;17670.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-lg-side-by-side-inverter-601l-cafeteira-expresso-arno/p/229527600/ed/grsb/
Geladeira/refrigerador frost free nr-bb53pv3xa 425 litros aço escovado panasonic;4491.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-nr-bb53pv3xa-425-litros-aco-escovado-panasonic/p/bgh6agk6a5/ed/rinv/
Geladeira/Refrigerador Smart LG Side by Side - Inverter 601L Instaview Door-in-Door GC-X247CSB1;17660.7;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-lg-side-by-side-inverter-601l-instaview-door-in-door-gc-x247csb1/p/dj5f16bab9/ed/grsb/
Geladeira/Refrigerador Inverse Frost Free 443L Brastemp BRE57AK Inox 127V;5070.39;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-inverse-frost-free-443l-brastemp-bre57ak-inox-127v/p/ag43g2kc92/ed/rinv/
Geladeira Refrigerador Frost Free Panasonic 387 Litros 2 Portas Classe A;2969.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-panasonic-387-litros-2-portas-classe-a/p/fhc7dgbg30/ed/refr/
Geladeira Refrigerador Consul 300 Litros 1 Porta Frost Free Classe A CRB36;2081.34;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-300-litros-1-porta-frost-free-classe-a-crb36/p/5547505/ed/refr/
Geladeira / Refrigerador Frost Free Duplex Inverse Consul CRE44AB, 397 Litros, Branca;3529.93;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-duplex-inverse-consul-cre44ab-397-litros-branca/p/gkc73d3gg7/ed/rinv/
Refrigerador/geladeira duplex crd37 ebbna branca 334l cyber consul;2241.05;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-duplex-crd37-ebbna-branca-334l-cyber-consul/p/cc4j6d5ja4/ed/refr/
Geladeira Refrigerador Consul Facilite Frost Free 300 Litros Branco 127V - CRB36AB;2153.98;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-facilite-frost-free-300-litros-branco-127v-crb36ab/p/kg37e34cj1/ed/refr/
Geladeira/Refrigerador Electrolux Cycle Defrost 2 Portas  DC35A 260 Litros Branco;2089.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-cycle-defrost-2-portas-dc35a-260-litros-branco/p/6070787/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free Inverse - 460L BRE59 AB Branco;5993.1;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-inverse-460l-bre59-ab-branco/p/ahg094g06b/ed/rinv/
Geladeira Consul CRB39AK Frost Free 342L;2429.91;5;0;https://www.magazineluiza.com.br/geladeira-consul-crb39ak-frost-free-342l/p/df0b42j5gd/ed/refr/
Geladeira/Refrigerador Brastemp Frost Free Duplex - Branca 375L BRM44 HBANA;3197.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-duplex-branca-375l-brm44-hbana/p/bfdg82h726/ed/refr/
Geladeira/Refrigerador Electrolux Manual - Duplex 260L Cycle Defrost DC35A Branco;2279.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-manual-duplex-260l-cycle-defrost-dc35a-branco/p/hej44f6c4d/ed/refr/
Geladeira/Refrigerador Esmaltec Cycle Defrost - Duplex 306L RCD38 Branco;2417.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-cycle-defrost-duplex-306l-rcd38-branco/p/bk4cbcb4b0/ed/refr/
Geladeira/Refrigerador Consul Cycle Defrost - Duplex 334L CRD37 EBANA Branco;2148.12;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-cycle-defrost-duplex-334l-crd37-ebana-branco/p/jf7c2a03gd/ed/refr/
Geladeira / Refrigerador 334 Litros 2 Portas Classe  a  CRD37EBANA;2822.61;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-334-litros-2-portas-classe-a-crd37ebana-consul/p/jeg64g0j65/ed/refr/
Geladeira/Refrigerador Smart Side by Side com Door-in-Door e ThinQ 601 Litros LG GS65SDN Aço Escovado 127V;14992.89;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-side-by-side-com-door-in-door-e-thinq-601-litros-lg-gs65sdn-aco-escovado-127v/p/bk05c6209j/ed/grsb/
Refrigerador Geladeira Electrolux 371 Litros 2 Portas Frost Free DFN41;3145.17;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-electrolux-371-litros-2-portas-frost-free-dfn41/p/5939834/ed/refr/
Geladeira/Refrigerador Consul Frost Free - Duplex Branco 410L CRM50HB;3812.07;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-duplex-branco-410l-crm50hb/p/jb30dg7ajb/ed/refr/
Geladeira/Refrigerador Smart LG Side by Side - Inverter 601L com LG ThinQ GC-L247SLU1 Inox;11159.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-lg-side-by-side-inverter-601l-com-lg-thinq-gc-l247slu1-inox/p/ga9g970cff/ed/grsb/
Geladeira/Refrigerador Esmaltec Degelo Manual - 1 Porta Branco 245L ROC31;1619.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-degelo-manual-1-porta-branco-245l-roc31/p/cj5kk32jf8/ed/refr/
Refrigerador / Geladeira Brastemp Frost Free Duplex 400 litros com Freeze Control 2 Portas BRM54;3908.07;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-brastemp-frost-free-duplex-400-litros-com-freeze-control-2-portas-brm54/p/6897136/ed/refr/
Geladeira/Refrigerador Continental Frost Free Duplex Prata 370 Litros (TC41S);3279.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-prata-370-litros-tc41s/p/ck0a8cb885/ed/refr/
Geladeira / Refrigerador Frost Free Duplex Consul CRM50HB, 410 Litros, Branca;3954.62;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-duplex-consul-crm50hb-410-litros-branca/p/heb9g8df0g/ed/refr/
Geladeira/Refrigerador Continental Frost Free Duplex Prata 472 Litros (TC56S);4279.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-prata-472-litros-tc56s/p/bd3a32d798/ed/refr/
Geladeira Refrigerador Brastemp 540 Litros 3 Portas Frost Free Side Inverse Classe A - BRO80ABANA;7673.34;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-540-litros-3-portas-frost-free-side-inverse-classe-a-bro80abana/p/je343601kj/ed/refr/
Geladeira/Refrigerador Midea Frost Free - Side by Side Capacidade 528L RS5872;9820.71;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-midea-frost-free-side-by-side-capacidade-528l-rs5872/p/fjdjee8dc5/ed/grsb/
Geladeira/Refrigerador Electrolux Manual - Duplex 260L Cycle Defrost DC35A Branco;2287.71;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-manual-duplex-260l-cycle-defrost-dc35a-branco/p/cakhe7g29j/ed/refr/
Geladeira/Refrigerador Consul Frost Free Duplex - Evox 397L CRE44AK;3833.1;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-duplex-evox-397l-cre44ak/p/fkj3kc86f0/ed/refr/
Geladeira / Refrigerador Duplex Panasonic Frost Free 483L Branco - 110V NR-BT55PV2WA;3399.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-duplex-panasonic-frost-free-483l-branco-110v-nr-bt55pv2wa/p/bb4ad09jb9/ed/refr/
Geladeira/Refrigerador Consul Degelo Seco 261L - CRA30 FBBNA Branco;1766.07;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-degelo-seco-261l-cra30-fbbna-branco/p/bj0564cj2b/ed/refr/
Geladeira Refrigerador Consul 342 Litros 1 Porta Frost Free Classe A CRB39;2214.33;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-342-litros-1-porta-frost-free-classe-a-crb39/p/5442384/ed/refr/
Geladeira Refrigerador Electrolux 475 Litros 2 Portas Cycle Defrost Classe A Dc51;4201.65;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-475-litros-2-portas-cycle-defrost-classe-a-dc51/p/6394779/ed/refr/
Geladeira/Refrigerador Smart LG Side by Side - Inverter 601L Door-in-Door e LG ThinQ GS65SDN1;18599.07;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-lg-side-by-side-inverter-601l-door-in-door-e-lg-thinq-gs65sdn1/p/ak41e766d0/ed/grsb/
Geladeira/Refrigerador Consul Degelo Seco 261L CRA30F Branco;1804.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-degelo-seco-261l-cra30f-branco/p/bb4cag6g01/ed/refr/
Geladeira / Refrigerador Panasonic Duplex Nr-Bt50bd3wb Frost Free 435l Branco - 220v;3673.5;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-duplex-nr-bt50bd3wb-frost-free-435l-branco-220v/p/eh2780ga55/ed/refr/
Geladeira/Refrigerador Consul Cycle Defrost - Duplex 334L CRD37 EBANA Branco;2590.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-cycle-defrost-duplex-334l-crd37-ebana-branco/p/fc719h9f6j/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas Econavi NR-BT50BD3 435 Litros Aço Escovado;3134.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-econavi-nr-bt50bd3-435-litros-aco-escovado/p/ckh5cfjc63/ed/refr/
Geladeira/Refrigerador Consul Degelo Seco 261L - CRA30 FBANA Branco;2099.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-degelo-seco-261l-cra30-fbana-branco/p/jdj38b822f/ed/refr/
Geladeira Refrigerador Electrolux 323 Litros 1 Porta - RFE39;2307.33;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-323-litros-1-porta-rfe39/p/5952249/ed/refr/
Geladeira/Refrigerador Frost Free 410 Litros Consul CRM50HB Branca 220V;3416.64;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-410-litros-consul-crm50hb-branca-220v/p/jf73cf7bh4/ed/refr/
Geladeira/Refrigerador Comercial Economic Inox 6 Portas Cegas RF-067E Frilux;9512.21;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-comercial-economic-inox-6-portas-cegas-rf-067e-frilux/p/hckkd3546h/ed/refr/
Geladeira/Refrigerador Consul Frost Free 1 Porta - 342L CRB39;2159.1;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-1-porta-342l-crb39/p/ha52k7d6e9/ed/refr/
Geladeira/Refrigerador Consul Frost Free 342L CRB39 Branco;2279.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-342l-crb39-branco/p/dc5004e150/ed/refr/
Geladeira Refrigerador Brastemp 462 Litros Frost Free BRM56AK;4937.28;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-462-litros-frost-free-brm56ak/p/5168516/ed/refr/
Geladeira Refrigerador Panasonic Frost Free 435 Litros BT50;3517.09;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-435-litros-bt50/p/ddfa618f37/ed/refr/
Geladeira/Refrigerador Consul Frost Free 1 Porta - 342L CRB39;2159.1;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-1-porta-342l-crb39/p/fhh0b8fjj0/ed/refr/
Geladeira/Refrigerador Consul Degelo Seco 261L - CRA30 FBBNA Branco;1795.41;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-degelo-seco-261l-cra30-fbbna-branco/p/cha569fek7/ed/refr/
Refrigerador Geladeira Electrolux 454 Litros Frost Free Inverse 2 Portas DB53X;5146.08;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-electrolux-454-litros-frost-free-inverse-2-portas-db53x/p/7681985/ed/refr/
Geladeira Refrigerador Electrolux 2 Portas Frost Free 431 Litros;4133.76;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-2-portas-frost-free-431-litros/p/hgc231kgke/ed/refr/
Geladeira/Refrigerador Electrolux Manual - Duplex 260L Cycle Defrost DC35A Branco;2619.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-manual-duplex-260l-cycle-defrost-dc35a-branco/p/djfkkk8e1j/ed/refr/
Geladeira Refrigerador Brastemp 462 Litros Frost Free BRM56AK;4937.28;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-462-litros-frost-free-brm56ak/p/5027060/ed/refr/
Geladeira/Refrigerador Electrolux 240L RE31 - Branco;1959.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-240l-re31-branco/p/ag31e8145g/ed/refr/
Geladeira/Refrigerador Consul Frost Free Evox - 342L CRB39 AKBNA;2417.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-evox-342l-crb39-akbna/p/ggj2a5b7aa/ed/refr/
Geladeira/Refrigerador Samsung Frost Free;13499.41;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-french-door-530l-rf23r/p/226177100/ed/grfd/
Geladeira Refrigerador Consul Facilite Frost Free 1 Porta 342 Litros CRB39;2659.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-facilite-frost-free-1-porta-342-litros-crb39/p/jd019kcfha/ed/ref1/
Geladeira/Refrigerador Electrolux Manual - Duplex 260L Cycle Defrost DC35A Branco;2357.1;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-manual-duplex-260l-cycle-defrost-dc35a-branco/p/jj0j053he9/ed/refr/
Geladeira/Refrigerador Panasonic Frost Free 2 Portas NR-BB53 425 Litros Tecnologia Inverter Branco;3609.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-2-portas-nr-bb53-425-litros-tecnologia-inverter-branco/p/jh64682jdg/ed/refr/
Geladeira/Refrigerador Electrolux Manual - Duplex 260L Cycle Defrost DC35A Branco;2619.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-manual-duplex-260l-cycle-defrost-dc35a-branco/p/gafceaj9h6/ed/refr/
