Descrição;Preço;Estrelas;TotalReviews;Url;Data
Notebook ASUS M515DA-EJ533T AMD RYZEN 7 3700U / Radeon RX Vega 10 / 8 GB / 256 GB SSD / Windows 10 Home / Cinza Escuro;R$ 3.433,66;5,0 de 5 estrelas;2;https://www.amazon.com.br/Notebook-ASUS-M515DA-EJ533T-Radeon-Windows/dp/B099KQH2TQ/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-32&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook Positivo Motion Q464C Intel® Atom® Quad-Core Windows 10 Home - Cinza;R$ 1.540,52;4,0 de 5 estrelas;75;https://www.amazon.com.br/Notebook-Positivo-Motion-Quad-Core-Windows/dp/B08SMM6PW2/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Samsung BookIntel® Core™ i7-1165G7, 11 Geração, Windows 10 Home, 8GB, 256 GB SSD, Intel® Iris® Xe, 15.6'' Full HD LED, 1.81kg*.;R$ 4.422,48;4,4 de 5 estrelas;39;https://www.amazon.com.br/Samsung-BookIntel%C2%AE-i7-1165G7-Gera%C3%A7%C3%A3o-Windows/dp/B093N3DQ4G/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-34&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook Multilaser Legacy Book Intel Pentium Quadcore 4GB 64GB Windows 10 Home 14,1 Pol. HD Preto - PC310;R$ 1.338,35;3,7 de 5 estrelas;249;https://www.amazon.com.br/Notebook-Multilaser-Pentium-Quadcore-Windows/dp/B08GKTVNH3/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-35&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Notebook Lenovo ideapad S145, Intel Core i7-8565U, 8GB RAM, 256GB SSD, GeForce MX 110 Windows 10 15.6"" Antirreflexo";R$ 4.650,28;4,6 de 5 estrelas;521;https://www.amazon.com.br/Notebook-Lenovo-ideapad-i7-8565U-Antirreflexo/dp/B095QQ2HFF/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-36&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Notebook Dell Inspiron i15-3501-A40P 15.6"" HD 11ª Geração Intel Core i5 4GB 256GB SSD Windows 10 Preto";R$ 3.999,00;4,2 de 5 estrelas;6;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A40P-Gera%C3%A7%C3%A3o/dp/B091D4V83L/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-37&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Notebook Dell Inspiron i15-3501-A70S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10";R$ 4.899,00;5,0 de 5 estrelas;4;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A70S-Gera%C3%A7%C3%A3o/dp/B0953Y4C5G/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook Acer Aspire Nitro 5 AN515-54-79YX Intel® Core™ I7-9750H 16GB 512GB SSD 15.6' Endless;R$ 7.477,82;4,8 de 5 estrelas;942;https://www.amazon.com.br/Notebook-Aspire-AN515-54-79YX-I7-9750H-Endless/dp/B08DRV45JR/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-39&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Hd Ssd 240gb 530mb/s Sata 3 para Notebook e Desktop;R$ 181,90;4,8 de 5 estrelas;23;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A02992593I7NTSX9MSW8Z&url=%2F240gb-530mb-Sata-Notebook-Desktop%2Fdp%2FB08RCX5QY7%2Fref%3Dsr_1_40_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-40-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1%26smid%3DA5MOV28KXZR2S&qualifier=1634758239&id=1691933604439237&widgetName=sp_mtf;2021-10-20
Punk Mechanical Keyboard, 87-key Green Axis Gaming Keyboards, Professional Office Notebook Keyboard, Waterproof, Dustproof, Compatible with Win XP/7/8/10MAC 10.2 and Above Yongqin;R$ 245,00;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A0359673C4DQMEIOTI3G&url=%2FMechanical-Professional-Waterproof-Compatible-Yongqin%2Fdp%2FB0928PJ7X4%2Fref%3Dsr_1_41_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-41-spons%26ufe%3Dapp_do%253Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6%26psc%3D1%26smid%3DA178SLX5XNUEWD&qualifier=1634758239&id=1691933604439237&widgetName=sp_mtf;2021-10-20
Mouse sem fio Seenda, mouse sem ruído de 2,4 G com receptor USB, mouse portátil de computador para PC, tablet, laptop e Windows/Mac/Linux, A Mint Green, Green Wireless Mouse - Upgrade;R$ 128,90;4,5 de 5 estrelas;70.398;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A030245917UTRKE8LYBE&url=%2Freceptor-port%25C3%25A1til-computador-Windows-Wireless%2Fdp%2FB07H8TJMX7%2Fref%3Dsr_1_42_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-42-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1%26smid%3DA5MOV28KXZR2S&qualifier=1634758239&id=1691933604439237&widgetName=sp_mtf;2021-10-20
"Notebook Gamer Legion 5i i7-10750H 16GB 512GB SSD RTX2060 6GB W10 15.6"" Full HD WVA 82CF0002BR";R$ 9.199,00;4,7 de 5 estrelas;65;https://www.amazon.com.br/Notebook-Legion-i7-10750H-RTX2060-82CF0002BR/dp/B08GL1W94V/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook ASUS E510MA-BR295R Preto;R$ 2.528,90;0;0;https://www.amazon.com.br/ASUS-E510MA-BR295R-Notebook-Preto/dp/B09BBK3J1Y/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Notebook Dell Inspiron I15-3583-As80P 8ª Geração Intel Core I5 8Gb 256Gb Ssd 15.6"" Placa de Vídeo Amd Windows 10 Preto";R$ 4.299,00;4,6 de 5 estrelas;191;https://www.amazon.com.br/Notebook-Dell-Inspiron-I15-3583-As80P-Gera%C3%A7%C3%A3o/dp/B08HN93WDL/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook ASUS VivoBook X543UA-DM3457T INTEL CORE I5 8250U / Intel® HD graphics 620 / 8 GB / 256 GB / Windows 10 Home / Cinza Escuro;R$ 3.628,90;4,8 de 5 estrelas;7;https://www.amazon.com.br/Notebook-ASUS-VivoBook-X543UA-DM3457T-graphics/dp/B099KWGNNK/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"NOTEBOOK ACER 14"" HD A514-53-59QJ / NX.A4LAL.003 / I5-1035G1/ 8GB/ 256GB SSD/ W10 HOME";R$ 3.533,07;5,0 de 5 estrelas;1;https://www.amazon.com.br/NOTEBOOK-ACER-A514-53-59QJ-NX-A4LAL-003-I5-1035G1/dp/B08W5FBF52/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-47&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook Acer Nitro 5 AN515-55-51D3 Core i5-10300H 8GB Win10+;R$ 5.224,99;;em até 10x de R$ 522,58 sem juros;https://www.amazon.com.br/Notebook-Nitro-AN515-55-51D3-i5-10300H-Win10/dp/B09B2Q813Q/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook Acer Nitro Core I5 16gb 128 Ssd 1650 4gb 15,6 Fhd;R$ 7.199,00;0;0;https://www.amazon.com.br/Notebook-Acer-Nitro-Core-16gb/dp/B09F75FMRK/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Notebook Dell Inspiron i15-3501-A50P 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";R$ 4.399,00;4,4 de 5 estrelas;34;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A50P-Gera%C3%A7%C3%A3o/dp/B09541LNTM/ref=sr_1_50?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-50&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook Gamer Acer Nitro AN515-44-R5YZ NVIDIA GeForce GTX 1650 AMD Ryzen 5-4600H 16GB 512GB SSD Tela Full HD 15.6” Endless OS;R$ 6.163,08;4,5 de 5 estrelas;23;https://www.amazon.com.br/Notebook-AN515-44-R5YZ-GeForce-5-4600H-Endless/dp/B09B1FZYVV/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Notebook Ultra 15"" Intel Core i5 8GB 240GB SSD Windows 10, UB522, Prata";R$ 2.776,68;3,3 de 5 estrelas;11;https://www.amazon.com.br/Notebook-Ultra-Intel-Windows-UB522/dp/B093TFT71T/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Notebook Ultra Intel Core I3 4GB 1TB HDD Linux 14,1"" Prata - UB422";R$ 2.140,00;4,3 de 5 estrelas;5;https://www.amazon.com.br/Notebook-Ultra-Intel-Linux-Prata/dp/B0923BNC8N/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"NOTEBOOK ACER 15.6"" A515-54-557C I5-10210U 4GB 256SSD LINUX";R$ 3.182,48;5,0 de 5 estrelas;1;https://www.amazon.com.br/NOTEBOOK-ACER-A515-54-557C-I5-10210U-256SSD/dp/B09887Q7Y8/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Mouse Bluetooth para MacBook Pro/MacBook Air/Laptop/iMac/iPad, mouse sem fio para MacBook Pro MacBook Air/iMac/laptop/notebook/pc, BT/Black;R$ 94,18;4,3 de 5 estrelas;60;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A09058983ISXTXBELACD0&url=%2FBluetooth-MacBook-Laptop-laptop-notebook%2Fdp%2FB082Y7N82Z%2Fref%3Dsr_1_55_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-55-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1%26smid%3DAFE0371V6RLJI&qualifier=1634758239&id=1691933604439237&widgetName=sp_btf;2021-10-20
Notebook Gateway ultrafino para laptop, 14,1 polegadas IPS FHD, Intel Core i3-1005G1 até 3,4 GHz, 8 GB de RAM, 512 GB SSD, USB-C, leitor FP, webcam, HDMI, cabo HDMI Mytix, Win 10 S, verde;R$ 5.395,37;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A00086712PQDOAXISYRL4&url=%2FNotebook-Gateway-ultrafino-polegadas-i3-1005G1%2Fdp%2FB08N5MW7QK%2Fref%3Dsr_1_56_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-56-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634758239&id=1691933604439237&widgetName=sp_btf;2021-10-20
Notebook Gateway Ultra Slim Laptop, 14,1 polegadas IPS FHD, Intel Core i3-1005G1 até 3,4 GHz, 12 GB RAM, 256 GB SSD, USB-C, leitor FP, webcam, HDMI, hub USB Mytix, Win 10 S, preto;R$ 5.018,02;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A00881621YRRZ9D1U64J&url=%2FNotebook-Gateway-Laptop-polegadas-i3-1005G1%2Fdp%2FB08N5JNBX7%2Fref%3Dsr_1_57_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-57-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634758239&id=1691933604439237&widgetName=sp_btf;2021-10-20
